StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q8,MFQV_1_Ce,MFQV_2_Ce,MFQV_3_Ce,MFQV_4_Ce,MFQV_5_Ce,MFQV_6_Ce,MFQV_7_Ce,MFQV_8_Ce,MFQV_9_Ce,MFQV_10_Ce,MFQV_11_Ce,MFQV_12_Ce,MFQV_13_Ce,MFQV_14_Ce,MFQV_15_Ce,MFQV_16_Ce,MFQV_17_Cpa,MFQV_18_Cpa,MFQV_19_Cpa,MFQV_20_Cpa,MFQV_21_Cpa,MFQV_22_Cpa,MFQV_23_Cpa,MFQV_24_Cpa,MFQV_25_Cpa,MFQV_26_Cph,MFQV_27_Cph,MFQV_28_Cph,MFQV_29_Cph,MFQV_30_Cph,MFQV_31_Cph,MFQV_32_Cph,MFQV_33_F,MFQV_34_F,MFQV_35_F,MFQV_36_F,MFQV_37_F,MFQV_38_F,MFQV_39_F,MFQV_40_F,MFQV_41_F,MFQV_42_F,MFQV_43_F,MFQV_44_F,MFQV_45_F,MFQV_46_F,MFQV_47_F,MFQV_48_F,MFQV_49_F,MFQV_50_L,MFQV_51_L,MFQV_52_L,MFQV_53_L,MFQV_54_L,MFQV_55_L,MFQV_56_L,MFQV_57_L,MFQV_58_L,MFQV_59_L,MFQV_60_L,MFQV_61_L,MFQV_62_L,MFQV_63_L,MFQV_64_L,MFQV_65_L,MFQV_66_L,MFQV_67_A,MFQV_68_A,MFQV_69_A,MFQV_70_A,MFQV_71_A,MFQV_72_A,MFQV_73_A,MFQV_74_A,MFQV_75_A,MFQV_76_A,MFQV_77_A,MFQV_78_A,MFQV_79_A,MFQV_80_A,MFQV_81_A,MFQV_82_A,MFQV_83_A,MFQV_84_I,MFQV_85_I,MFQV_86_I,MFQV_87_I,MFQV_88_I,MFQV_89_I,MFQV_90_I,MFQV_91_I,MFQV_92_I,MFQV_93_I,MFQV_94_I,MFQV_95_I,MFQV_96_I,MFQV_97_I,MFQV_98_I,MFQV_99_I,MFQV_100_S,MFQV_101_S,MFQV_102_S,MFQV_103_S,MFQV_104_S,MFQV_105_S,MFQV_106_S,MFQV_107_S,MFQV_108_S,MFQV_109_S,MFQV_110_S,MFQV_111_S,MFQV_112_S,MFQV_113_S,MFQV_114_S,MFQV_115_S,MFQV_116_S,MFQR_1_C,MFQR_2_F,MFQR_3_I,MFQR_4_A,MFQR_5_P,MFQR_6_d,MFQR_7_C,MFQR_8_F,MFQR_9_I,MFQR_10_A,MFQR_11_P,MFQR_12_C,MFQR_13_F,MFQR_14_I,MFQR_15_A,MFQR_16_P,MFQJ_17_C,MFQJ_18_F,MFQJ_19_I,MFQJ_20_A,MFQJ_21_P,MFQJ_22_d,MFQJ_23_C,MFQJ_24_F,MFQJ_25_I,MFQJ_26_A,MFQJ_27_P,MFQJ_28_C,MFQJ_29_F,MFQJ_30_I,MFQJ_31_A,MFQJ_32_P,dum1,dum2,dum3,Politics_1,Politics_2,Politics_3,Politics_4,PolOrient,gender,gender_3_TEXT,Prefecture,age_1,Edu,Occup.,SES,Religion,Funeral,Funeral_8_TEXT,Q32,Q33,Q33_2_TEXT,SBS_1,SBS_2,SBS_3,SBS_4,SBS_5,SBS_6
2022/6/10 14:53,2022/6/10 15:13,100,1229,1,2022/6/10 15:13,R_aaTgbSvyujaCAi5,anonymous,JA,2,5,3,3,3,3,4,5,3,3,3,3,3,3,3,2,5,5,5,5,4,4,4,4,1,5,3,4,4,3,3,4,4,4,4,3,3,4,4,4,3,4,4,3,2,3,4,4,4,5,4,4,4,4,4,4,4,5,5,4,4,4,2,3,4,5,4,2,4,3,4,3,3,4,2,3,3,3,2,4,4,3,3,3,2,3,2,3,3,1,4,4,3,2,3,2,2,3,2,4,3,5,4,5,3,4,5,3,5,2,5,4,4,2,3,4,4,10,10,1,8,9,1,10,10,10,10,10,11,10,9,10,9,6,4,2,1,6,6,6,5,4,4,4,4,3,4,4,4,2,3,4,5,7,1,1,3,2,,14,38,5,1,2,キリスト教,1,,2,2,イギリス,7,7,7,8,7,7
2022/6/10 14:34,2022/6/10 15:14,100,2399,1,2022/6/10 15:14,R_3fpep0oA6Ign41K,anonymous,JA,2,3,3,3,3,4,4,4,4,2,3,3,3,3,2,2,4,5,4,4,4,4,4,5,2,4,4,4,5,3,3,3,3,5,5,3,4,4,4,4,4,4,3,3,3,4,4,3,5,5,2,3,3,3,3,4,4,4,4,4,3,3,2,2,4,3,3,3,3,4,4,3,3,4,3,3,3,3,2,3,4,3,3,3,3,2,3,3,3,1,3,3,2,3,3,2,3,1,2,2,4,3,4,4,3,4,3,4,5,3,3,3,4,2,3,3,3,10,9,9,7,10,1,10,10,9,9,10,10,10,9,10,7,5,6,4,2,5,5,6,5,4,5,5,6,4,3,3,4,0,0,0,5,5,3,5,6,2,,34,62,4,3,2,なし,1,,1,1,,3,3,6,6,6,6
2022/6/10 15:00,2022/6/10 15:17,100,981,1,2022/6/10 15:17,R_20VFZewKs71Nwlq,anonymous,JA,2,4,4,4,2,4,5,4,5,4,3,4,3,3,2,3,4,5,5,4,5,5,3,5,2,5,5,4,5,4,4,4,3,4,4,3,3,4,5,3,4,4,4,3,3,4,4,4,5,5,3,3,5,4,4,5,5,4,4,4,3,5,3,2,4,3,2,3,3,2,4,3,3,4,4,2,3,3,1,3,3,2,2,3,2,1,3,2,4,1,3,3,2,3,3,2,3,2,2,2,3,5,4,5,3,4,5,3,5,4,3,4,5,3,3,4,3,11,10,7,8,10,1,10,9,8,9,10,11,10,8,10,9,5,5,4,4,5,6,6,5,5,4,3,5,3,4,5,4,0,0,0,5,6,4,4,999,1,,12,38,6,9,3,なし,3,,1,1,,5,4,7,5,5,6
2022/6/10 14:37,2022/6/10 15:17,100,2390,1,2022/6/10 15:17,R_242BF6PEEhjNWlc,anonymous,JA,2,4,4,3,4,4,5,5,4,3,4,5,3,4,3,2,4,5,5,5,4,5,5,5,3,5,4,5,4,3,3,5,3,4,4,3,2,4,5,5,4,4,4,3,4,5,3,4,5,5,4,2,5,4,5,5,5,5,4,4,5,5,2,3,4,4,3,3,3,4,4,3,3,4,4,3,4,4,3,4,5,4,3,3,3,3,4,4,4,2,4,3,3,5,4,1,4,2,4,3,5,5,5,5,5,3,5,3,5,4,3,5,5,3,5,4,3,10,9,9,1,8,1,9,10,8,7,11,10,9,7,10,7,5,4,4,1,6,5,6,5,5,4,3,5,3,3,3,2,0,0,0,4,6,4,4,5,1,,11,61,2,2,2,なし,1,,1,1,,3,3,5,5,5,5
2022/6/10 15:02,2022/6/10 15:19,100,999,1,2022/6/10 15:19,R_2XpJptT9BWjU90r,anonymous,JA,2,5,5,5,2,5,5,5,5,4,3,5,3,1,4,5,5,5,5,5,5,5,2,5,5,5,3,4,5,3,4,5,4,5,5,3,5,2,5,4,1,5,1,2,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,2,5,3,5,1,2,3,5,3,1,4,4,4,1,1,1,3,3,3,3,3,1,1,5,2,5,1,1,3,1,2,1,1,5,1,1,1,1,3,1,5,1,5,3,1,5,3,1,1,5,1,1,1,2,11,11,1,10,10,7,11,11,7,9,7,9,11,9,9,1,3,4,1,1,4,4,6,4,2,1,6,4,3,2,4,3,5,4,5,3,4,2,2,999,1,,27,29,4,1,2,なし,1,,1,1,,5,1,3,1,1,1
2022/6/10 14:50,2022/6/10 15:19,100,1740,1,2022/6/10 15:19,R_3GwAl56bsf4xO1f,anonymous,JA,2,4,3,3,2,3,4,4,3,3,3,3,3,3,3,3,4,4,3,2,3,3,3,4,2,4,4,3,4,3,2,3,3,4,4,3,3,3,4,3,4,3,3,3,2,3,3,3,4,4,4,4,5,3,3,3,3,4,3,3,3,3,3,3,3,5,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,1,2,2,2,3,3,3,3,2,3,3,2,3,2,3,3,4,4,3,4,4,4,5,3,5,2,4,3,4,2,2,4,2,9,10,7,7,8,1,10,10,8,8,9,10,9,8,9,1,4,6,4,2,4,6,5,5,4,3,4,6,4,4,4,4,0,0,0,5,5,5,4,6,2,,33,53,4,4,4,なし,1,,1,1,,1,1,5,5,4,4
2022/6/10 14:58,2022/6/10 15:19,100,1255,1,2022/6/10 15:19,R_2wuJhrNBA0IZVma,anonymous,JA,2,4,2,2,2,2,4,4,2,3,3,2,2,2,2,2,5,5,5,5,4,5,4,5,3,5,3,3,5,3,4,3,2,2,5,2,2,4,5,3,3,3,3,2,3,2,3,3,5,4,5,2,3,4,5,3,4,5,4,3,2,3,2,3,3,3,3,3,2,2,2,2,3,3,2,2,1,2,2,3,3,2,1,3,2,1,3,2,2,1,2,2,2,4,1,1,2,2,2,2,5,5,4,2,3,2,5,4,4,2,4,2,5,1,4,2,1,9,11,1,8,9,7,10,10,7,8,11,11,10,7,10,1,5,5,4,4,6,5,6,5,2,2,5,6,2,2,5,3,4,4,4,4,4,3,3,5,2,,13,40,5,1,4,なし,1,,1,1,,1,1,1,1,1,5
2022/6/10 14:46,2022/6/10 15:20,100,2072,1,2022/6/10 15:20,R_2dMZhZsoAJequC2,anonymous,JA,2,3,4,4,4,4,5,5,4,3,4,3,3,4,3,2,3,5,3,3,4,4,4,5,3,3,3,5,5,5,5,5,4,5,5,3,3,4,5,5,2,3,4,3,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,5,5,4,4,3,3,3,5,3,3,5,3,4,3,3,2,3,4,4,2,3,4,1,3,3,4,2,3,3,2,3,2,2,3,1,2,1,5,5,3,4,3,3,3,3,5,3,2,3,4,2,3,5,4,11,10,7,7,10,7,11,11,9,8,10,11,11,8,10,9,5,4,3,2,6,4,4,4,4,3,3,6,4,4,3,4,0,0,0,6,7,2,2,999,1,,40,60,2,4,3,浄土宗,1,,1,1,,5,5,7,5,6,5
2022/6/10 14:53,2022/6/10 15:21,100,1658,1,2022/6/10 15:21,R_9pruyrBZVAyRtOV,anonymous,JA,2,4,4,4,2,4,4,4,3,3,3,2,4,3,2,4,4,5,4,3,4,5,4,5,3,5,4,5,4,2,3,3,3,3,4,3,3,3,5,3,1,3,2,3,3,4,4,3,5,4,4,2,4,4,4,4,3,5,4,3,4,3,1,2,3,3,3,3,3,4,4,3,3,5,4,2,3,3,3,4,4,5,2,2,4,4,4,3,4,2,5,3,5,5,4,2,4,2,5,4,3,5,5,5,3,3,4,3,5,4,4,3,4,1,3,4,2,10,10,10,11,11,1,10,11,10,10,11,11,11,11,11,9,5,5,5,3,5,6,5,5,6,3,4,5,3,4,4,4,5,3,4,3,5,2,2,5,2,,14,34,4,1,3,なし,1,,1,1,,6,7,6,7,6,8
2022/6/10 14:31,2022/6/10 15:21,100,3038,1,2022/6/10 15:21,R_24ozd0Xgjal3B24,anonymous,JA,2,3,4,3,2,2,4,4,3,3,4,4,3,2,2,3,4,4,2,4,4,5,5,4,2,4,5,3,5,3,3,4,3,4,5,3,3,3,5,4,5,2,5,3,3,5,4,5,4,4,3,3,5,4,3,4,3,5,5,3,4,4,2,2,3,5,3,2,3,4,4,3,2,4,3,2,1,4,1,3,4,2,3,3,2,2,4,1,2,2,3,2,1,3,2,1,4,1,1,3,4,5,3,4,3,5,2,2,4,2,2,3,3,1,1,3,3,10,8,7,7,9,1,10,8,7,7,9,11,9,8,11,1,5,5,5,2,5,5,6,3,2,5,4,4,3,4,3,4,0,0,0,3,6,4,5,999,1,,12,42,2,5,3,なし,1,,1,1,,3,7,6,3,7,7
2022/6/10 14:49,2022/6/10 15:21,100,1962,1,2022/6/10 15:21,R_1OlgcIribgJURsd,anonymous,JA,2,3,2,2,1,3,5,4,3,2,3,3,3,3,1,2,5,3,4,3,3,4,3,3,2,4,2,1,5,1,3,3,3,1,4,1,2,3,3,3,5,1,3,2,2,4,3,3,2,5,3,3,4,3,3,5,4,5,3,1,5,3,4,1,3,3,1,3,3,2,5,2,3,3,2,1,1,2,2,3,2,3,3,2,3,1,2,3,3,1,2,3,2,2,3,1,2,2,1,2,2,5,1,3,2,3,2,1,5,3,2,4,5,5,1,3,2,9,8,11,11,8,1,8,7,9,7,7,10,9,8,11,1,5,6,6,4,4,6,4,6,3,4,4,5,5,5,5,6,0,0,0,7,7,4,4,3,2,,12,75,4,6,2,無し,6,,1,1,,5,5,9,1,9,9
2022/6/10 14:59,2022/6/10 15:22,100,1330,1,2022/6/10 15:22,R_cIVqyDUZ4uahREB,anonymous,JA,2,5,5,4,5,5,5,5,5,4,4,5,4,4,2,3,5,5,5,5,5,4,2,5,4,4,5,4,5,5,2,5,3,5,5,5,2,4,5,4,1,3,4,3,4,5,5,5,5,5,5,2,5,4,5,5,5,5,4,5,4,5,3,3,5,1,3,3,5,4,5,4,2,5,5,4,5,3,2,4,5,3,4,4,4,1,2,4,5,2,5,4,2,4,3,1,5,5,4,2,5,5,3,5,5,5,2,3,5,5,5,3,5,1,4,5,2,11,11,9,9,9,1,9,10,9,9,11,11,11,9,10,11,5,5,6,6,6,5,6,6,4,5,3,6,3,5,3,6,0,0,0,4,4,5,4,8,1,,34,41,4,6,3,なし,1,,1,1,,7,5,7,6,7,7
2022/6/10 14:45,2022/6/10 15:22,100,2208,1,2022/6/10 15:22,R_1N2khwBW1klpBcx,anonymous,JA,2,4,5,3,2,4,5,5,4,3,3,5,2,3,4,3,3,5,3,5,5,5,2,5,2,5,4,5,5,3,4,5,5,5,5,4,4,4,5,4,3,3,3,2,5,4,4,5,5,2,5,2,5,5,5,5,5,5,3,4,5,4,3,2,5,5,1,3,3,5,5,4,2,5,5,2,1,2,2,5,4,3,3,3,2,3,2,4,4,3,3,4,2,4,3,1,4,1,5,2,5,4,5,5,2,5,5,3,5,3,5,5,5,1,4,5,2,11,10,8,9,10,8,9,10,10,9,11,11,9,7,10,7,4,4,4,4,5,6,6,4,4,5,4,4,3,3,4,5,0,0,0,4,5,6,4,7,1,,22,38,4,6,3,仏教,1,,1,1,,4,3,6,4,3,2
2022/6/10 14:50,2022/6/10 15:23,100,1996,1,2022/6/10 15:23,R_3rYRhhk9GXXQspy,anonymous,JA,2,5,3,4,2,4,4,5,5,4,3,2,2,3,1,3,5,5,3,5,4,2,2,5,3,4,5,4,4,3,3,4,3,5,5,3,2,5,5,3,3,4,3,1,2,4,5,4,5,5,4,2,2,4,3,4,3,5,4,4,4,3,2,2,4,4,2,3,4,2,4,2,4,4,4,2,3,2,2,4,4,2,3,3,3,1,3,3,3,2,2,3,3,4,2,1,4,1,3,1,5,4,3,4,2,5,4,2,5,2,1,3,4,2,1,3,2,9,10,7,8,7,1,7,10,10,8,9,10,9,9,9,7,3,5,4,4,5,5,6,5,5,5,5,6,2,4,5,2,0,0,0,4,5,4,5,5,2,,28,56,2,2,3,なし,1,,1,1,,4,6,6,6,6,7
2022/6/10 15:02,2022/6/10 15:23,100,1270,1,2022/6/10 15:23,R_3EGUuB1nMX5OdGV,anonymous,JA,2,5,5,3,2,3,5,5,4,3,5,4,2,3,3,2,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,4,4,2,3,4,3,3,3,5,4,4,3,5,5,5,5,4,3,4,5,5,5,5,4,4,3,5,3,2,2,5,2,2,3,2,2,5,3,3,5,3,3,5,3,2,3,3,3,2,3,3,3,3,2,3,2,5,2,3,3,4,2,5,3,3,4,5,3,5,5,3,4,3,5,5,4,3,3,5,4,2,3,4,8,7,1,7,7,1,8,8,8,7,9,9,7,8,8,1,3,5,4,4,5,5,6,4,5,5,4,5,2,2,4,2,0,0,0,2,2,3,5,999,1,,2,43,2,6,4,なし,6,,1,1,,2,2,2,7,6,5
2022/6/10 15:10,2022/6/10 15:26,100,937,1,2022/6/10 15:26,R_1rBc1BZhkyyYRrn,anonymous,JA,2,4,3,3,4,3,3,5,3,3,3,4,2,4,3,4,5,5,3,4,4,4,2,5,4,4,4,4,3,4,4,3,3,4,4,4,3,4,4,3,4,4,3,2,3,4,4,4,4,4,3,2,4,3,3,4,4,4,3,4,5,4,3,3,4,5,3,3,4,4,4,3,5,3,4,4,4,3,3,3,4,3,3,4,5,4,3,3,5,2,4,4,2,3,3,2,3,2,4,2,5,4,5,3,5,5,4,4,5,3,5,4,5,4,1,3,4,10,9,7,9,9,1,8,9,10,7,9,10,8,9,9,8,4,4,5,4,4,5,6,6,5,4,4,5,5,5,6,4,4,4,4,6,4,5,4,4,1,,13,27,4,2,3,なし,1,,1,1,,5,6,6,7,6,5
2022/6/10 15:01,2022/6/10 15:26,100,1485,1,2022/6/10 15:26,R_1pA755udXZK5att,anonymous,JA,2,4,4,4,3,5,4,5,4,4,4,4,4,3,3,4,5,5,5,4,5,4,5,5,3,5,4,4,5,3,4,5,3,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,5,5,5,5,4,4,3,5,4,3,5,4,3,3,3,4,4,3,3,4,4,4,3,3,3,4,4,4,4,4,3,3,3,3,5,3,3,3,3,3,3,2,5,2,3,2,5,4,3,4,3,4,5,3,5,3,2,3,4,2,3,4,3,11,10,8,7,10,1,10,9,9,8,10,11,10,9,10,9,5,4,4,3,5,5,6,5,4,2,3,5,3,4,4,3,0,0,0,5,5,6,4,999,1,,9,29,4,6,4,なし,1,,1,1,,6,6,6,7,6,7
2022/6/10 14:32,2022/6/10 15:26,100,3210,1,2022/6/10 15:26,R_Y9TghYiBLNwkJKF,anonymous,JA,2,5,4,4,4,3,5,5,4,3,4,4,3,3,2,3,5,5,4,3,4,4,3,5,2,5,4,3,5,3,3,4,3,5,5,3,3,4,5,4,4,4,3,4,3,4,4,3,5,5,5,5,3,4,5,5,5,5,5,5,5,5,4,5,5,3,3,2,3,3,5,3,3,5,4,3,3,3,2,4,3,3,4,3,3,2,3,1,3,2,3,3,3,3,2,2,3,2,2,3,3,5,4,4,2,4,3,3,5,2,2,3,5,1,3,3,3,10,9,7,7,9,1,10,10,9,1,10,10,9,7,10,1,4,4,2,2,4,4,4,5,3,2,2,5,3,3,4,4,0,0,0,3,5,2,2,3,2,,7,35,2,4,1,なし,1,,1,1,,1,1,1,2,1,8
2022/6/10 14:54,2022/6/10 15:26,100,1941,1,2022/6/10 15:26,R_21hWisVHM9Q9Vwa,anonymous,JA,2,4,3,3,4,3,4,4,4,3,2,3,3,3,3,3,4,5,5,5,5,4,5,5,5,5,3,3,5,3,3,3,4,3,4,4,3,3,4,3,3,3,3,4,3,4,4,3,4,5,3,3,4,3,3,4,3,4,4,4,2,4,3,2,3,3,3,2,2,3,3,2,2,3,2,3,2,2,2,3,2,3,3,3,3,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,4,3,3,3,3,3,3,4,3,4,3,4,2,4,4,2,10,9,7,7,7,1,10,9,7,7,9,10,10,7,9,7,4,3,2,2,4,4,6,4,4,3,3,4,3,3,3,3,0,0,0,3,4,3,3,5,1,,23,43,4,4,3,なし,1,,1,1,,5,5,5,5,5,5
2022/6/10 15:09,2022/6/10 15:27,100,1077,1,2022/6/10 15:27,R_1oaTiBrMqvDvY8T,anonymous,JA,2,5,5,4,3,3,5,5,5,3,3,4,3,2,3,3,5,5,5,3,5,4,2,5,2,5,5,5,5,3,5,5,3,5,4,2,3,4,5,3,5,4,5,2,4,5,5,4,5,5,4,2,5,4,5,5,5,5,3,5,2,4,2,2,4,4,2,4,4,5,5,5,4,5,3,4,3,3,3,5,5,4,3,3,4,2,2,4,2,1,4,5,2,5,2,3,4,1,3,4,5,5,5,5,4,4,5,5,5,3,5,5,5,2,3,5,4,10,9,8,8,10,1,10,10,8,10,11,11,10,9,10,7,5,4,4,4,6,6,5,4,3,5,4,5,3,4,4,4,0,0,0,4,4,5,5,999,2,,15,37,4,2,2,なし,1,,1,1,,6,4,4,3,3,6
2022/6/10 15:03,2022/6/10 15:27,100,1491,1,2022/6/10 15:27,R_33x95Ulk53iv6Dp,anonymous,JA,2,3,3,3,3,4,3,4,3,2,3,3,3,3,4,3,4,5,4,4,4,4,4,5,3,5,5,3,5,2,3,5,3,4,5,5,5,3,5,3,4,4,4,3,3,4,3,4,5,5,4,3,4,3,4,4,4,5,4,4,3,4,2,3,4,2,3,4,4,4,5,2,4,4,4,4,4,3,2,5,3,3,4,3,4,1,4,3,4,2,3,2,2,4,3,2,5,2,4,2,5,5,3,4,3,4,5,3,5,4,3,4,4,2,3,4,2,9,9,9,9,7,1,10,9,9,8,10,11,9,8,10,7,4,5,4,5,5,4,6,4,5,5,3,6,3,3,4,3,5,5,4,3,5,4,3,5,1,,47,46,2,6,3,なし,1,,1,1,,6,7,8,7,7,8
2022/6/10 14:52,2022/6/10 15:30,100,2276,1,2022/6/10 15:30,R_2civNwr24nVACiL,anonymous,JA,2,4,4,4,4,5,4,5,5,4,5,4,3,2,1,3,4,5,5,4,5,5,3,5,4,5,5,5,5,5,4,5,5,4,4,3,3,4,5,4,2,4,4,2,2,4,5,3,5,5,4,3,4,5,5,4,5,3,4,4,3,5,3,3,5,4,2,2,3,2,4,3,3,3,3,3,3,3,3,4,4,3,4,2,2,3,3,3,4,2,3,3,2,2,4,1,2,2,5,2,4,4,4,4,3,5,2,3,5,3,3,3,4,5,2,5,3,11,10,7,8,10,1,11,9,8,9,9,10,8,1,10,8,2,5,4,5,4,5,6,2,4,2,3,5,2,2,4,5,2,2,3,3,5,1,1,3,2,,11,55,4,3,1,なし,1,,1,1,,2,1,5,5,1,9
2022/6/10 15:07,2022/6/10 15:30,100,1352,1,2022/6/10 15:30,R_3I0q94pWRped8nn,anonymous,JA,2,3,3,3,3,3,4,4,4,3,3,3,3,3,2,2,4,4,4,3,4,3,3,4,2,4,4,3,5,3,4,4,3,4,3,3,4,4,4,3,2,3,4,2,3,3,4,4,4,5,3,3,5,4,3,5,5,4,4,3,4,4,3,4,4,4,2,3,2,2,4,3,2,3,3,3,3,2,2,3,3,3,2,2,4,2,3,3,3,2,3,3,2,2,3,2,2,2,4,2,4,2,2,5,2,3,2,2,4,4,2,3,3,2,2,2,2,10,10,8,8,9,7,10,9,9,10,9,11,11,9,9,8,5,3,4,6,5,4,4,4,4,4,3,4,3,3,5,5,0,0,0,4,4,3,4,999,1,,40,41,5,6,3,仏教,1,,1,1,,9,9,9,9,9,9
2022/6/10 15:18,2022/6/10 15:31,100,793,1,2022/6/10 15:31,R_QfSasQA2RPtqLIZ,anonymous,JA,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,2,4,4,3,3,3,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,3,10,10,9,10,10,9,10,10,9,9,10,10,10,9,9,10,5,5,1,2,5,5,6,4,3,3,4,5,5,4,2,5,0,0,0,6,6,2,2,4,2,,13,49,4,1,3,仏教,1,,1,1,,3,5,7,7,5,5
2022/6/10 15:00,2022/6/10 15:31,100,1874,1,2022/6/10 15:31,R_3kpKN3FXm48KvYM,anonymous,JA,2,4,3,3,2,3,5,5,4,4,3,3,3,4,2,3,5,5,5,5,4,3,4,5,1,5,3,4,4,3,3,4,3,4,5,3,2,5,5,3,5,4,4,4,3,4,4,4,5,5,4,3,5,4,4,4,5,4,4,4,4,4,3,4,4,3,4,3,3,3,4,3,2,5,4,4,3,3,2,3,4,3,3,4,3,2,3,2,3,1,3,4,2,3,4,1,3,2,3,3,4,5,3,4,3,4,5,4,5,4,4,3,4,2,3,5,3,10,8,8,8,10,1,11,10,9,9,10,11,9,10,9,10,6,5,4,2,5,6,6,5,4,3,3,6,4,2,2,4,0,0,0,6,5,4,4,5,1,,2,61,4,2,3,なし,1,,1,1,,2,2,2,5,2,5
2022/6/10 15:13,2022/6/10 15:34,100,1270,1,2022/6/10 15:34,R_2usWf0eaJ2cF36m,anonymous,JA,2,4,4,3,2,3,4,4,4,4,3,3,2,3,2,3,4,5,4,3,4,3,3,4,2,4,3,3,4,3,2,3,2,4,3,3,3,3,4,3,3,3,3,3,3,3,4,3,4,4,3,1,4,3,2,4,3,4,3,2,2,3,1,1,1,2,1,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,2,3,3,2,3,3,3,4,2,3,3,3,4,3,5,3,4,5,2,5,2,4,3,3,2,2,3,3,10,9,9,8,10,1,10,9,9,8,10,10,10,8,10,8,5,6,5,4,6,6,6,6,4,5,4,4,2,4,5,5,0,0,0,4,7,6,6,5,2,,22,21,3,5,3,なし,1,,1,1,,1,1,6,6,4,6
2022/6/10 15:06,2022/6/10 15:35,100,1716,1,2022/6/10 15:35,R_1cXEV4XApgR3wRe,anonymous,JA,2,3,3,4,3,4,4,4,5,2,3,4,3,2,1,3,4,5,5,4,4,4,4,5,2,5,5,3,5,5,3,4,5,5,5,4,4,4,5,3,1,4,4,3,4,4,4,4,5,5,5,1,5,4,5,5,4,5,4,4,4,4,1,3,5,1,3,3,2,3,5,4,2,5,4,3,4,3,2,3,4,3,4,4,3,3,2,1,3,1,4,3,2,4,2,1,2,1,4,4,5,5,4,4,2,4,3,4,4,2,1,4,4,1,2,5,4,10,9,1,7,9,1,10,10,8,9,10,10,10,9,10,1,5,5,3,3,4,6,6,6,4,5,5,6,3,4,4,5,0,0,0,5,6,4,3,5,2,,28,50,4,1,3,なし,1,,1,1,,1,1,1,1,1,1
2022/6/10 15:04,2022/6/10 15:35,100,1913,1,2022/6/10 15:35,R_XOnBKFCyovnNxoB,anonymous,JA,2,3,5,3,3,5,5,4,5,2,5,4,3,5,2,3,5,5,5,5,5,3,3,5,5,5,5,3,5,3,3,5,5,5,5,3,5,5,5,4,5,3,5,5,4,5,5,5,5,5,4,3,4,5,5,5,5,5,5,5,5,3,3,2,3,3,3,3,3,5,5,3,3,5,5,5,5,2,3,5,5,5,3,3,3,2,3,4,5,3,4,3,2,3,3,1,5,2,3,2,5,4,5,5,3,5,3,2,5,5,5,5,5,1,3,5,2,10,11,11,8,7,1,9,11,11,10,11,11,10,10,11,8,4,6,6,4,6,6,6,6,5,6,4,6,2,4,3,4,2,3,3,3,2,4,2,9,1,,27,49,1,4,2,なし,1,,1,1,,5,5,5,5,5,7
2022/6/10 15:06,2022/6/10 15:38,100,1915,1,2022/6/10 15:38,R_3I0NbUK0AmBabf0,anonymous,JA,2,4,3,3,4,3,3,5,3,4,3,4,2,5,2,3,3,4,4,2,4,4,2,4,2,3,5,2,4,4,3,3,2,3,5,3,3,3,5,4,3,3,5,2,1,4,4,5,5,5,3,4,3,5,4,5,5,5,5,5,5,4,2,1,4,5,2,4,3,4,5,4,4,3,5,3,2,3,3,3,3,3,2,2,2,4,4,2,5,1,3,2,2,1,3,3,3,1,5,3,5,3,4,5,4,5,4,3,5,5,2,5,3,2,4,3,3,11,11,9,7,11,1,11,11,11,9,10,11,11,9,11,10,6,6,3,1,5,5,5,6,5,6,4,3,3,2,4,5,0,0,0,5,6,3,6,5,2,,16,50,3,3,3,浄土真宗,1,,1,1,,6,6,6,6,6,6
